TargetName	Module	CodeClass	GeneID	SystematicName	Negative	DetectedSegments	DetectionRate
ALDH1L1	Hs_R_NGS_WTA_v1.0	Endogenous	10840	ALDH1L1	FALSE	76	0.3781094527363184
TIMM10B	Hs_R_NGS_WTA_v1.0	Endogenous	26515	TIMM10B	FALSE	89	0.4427860696517413
RABGAP1	Hs_R_NGS_WTA_v1.0	Endogenous	23637	RABGAP1	FALSE	145	0.7213930348258707
GCA	Hs_R_NGS_WTA_v1.0	Endogenous	25801	GCA	FALSE	82	0.4079601990049751
B3GAT3	Hs_R_NGS_WTA_v1.0	Endogenous	26229	B3GAT3	FALSE	166	0.8258706467661692
GTF3C4	Hs_R_NGS_WTA_v1.0	Endogenous	9329	GTF3C4	FALSE	41	0.20398009950248755
HARS2	Hs_R_NGS_WTA_v1.0	Endogenous	23438	HARS2	FALSE	24	0.11940298507462686
ITGA11	Hs_R_NGS_WTA_v1.0	Endogenous	22801	ITGA11	FALSE	55	0.2736318407960199
OGA	Hs_R_NGS_WTA_v1.0	Endogenous	10724	OGA	FALSE	196	0.9751243781094527
NUBP2	Hs_R_NGS_WTA_v1.0	Endogenous	10101	NUBP2	FALSE	82	0.4079601990049751
GTPBP6	Hs_R_NGS_WTA_v1.0	Endogenous	8225	GTPBP6	FALSE	95	0.472636815920398
MSRB2	Hs_R_NGS_WTA_v1.0	Endogenous	22921	MSRB2	FALSE	62	0.30845771144278605
NT5C2	Hs_R_NGS_WTA_v1.0	Endogenous	22978	NT5C2	FALSE	93	0.4626865671641791
PRDM2	Hs_R_NGS_WTA_v1.0	Endogenous	7799	PRDM2	FALSE	121	0.6019900497512438
CAVIN1	Hs_R_NGS_WTA_v1.0	Endogenous	284119	CAVIN1	FALSE	129	0.6417910447761194
RAB3GAP1	Hs_R_NGS_WTA_v1.0	Endogenous	22930	RAB3GAP1	FALSE	112	0.5572139303482587
RYBP	Hs_R_NGS_WTA_v1.0	Endogenous	23429	RYBP	FALSE	93	0.4626865671641791
SCAP	Hs_R_NGS_WTA_v1.0	Endogenous	22937	SCAP	FALSE	94	0.46766169154228854
SIRT2	Hs_R_NGS_WTA_v1.0	Endogenous	22933	SIRT2	FALSE	123	0.6119402985074627
SIRT1	Hs_R_NGS_WTA_v1.0	Endogenous	23411	SIRT1	FALSE	39	0.19402985074626866
SIRT3	Hs_R_NGS_WTA_v1.0	Endogenous	23410	SIRT3	FALSE	55	0.2736318407960199
SIRT5	Hs_R_NGS_WTA_v1.0	Endogenous	23408	SIRT5	FALSE	89	0.4427860696517413
DKK1	Hs_R_NGS_WTA_v1.0	Endogenous	22943	DKK1	FALSE	121	0.6019900497512438
SLC35A3	Hs_R_NGS_WTA_v1.0	Endogenous	23443	SLC35A3	FALSE	76	0.3781094527363184
SNW1	Hs_R_NGS_WTA_v1.0	Endogenous	22938	SNW1	FALSE	170	0.845771144278607
SEPHS2	Hs_R_NGS_WTA_v1.0	Endogenous	22928	SEPHS2	FALSE	90	0.44776119402985076
RHOQ	Hs_R_NGS_WTA_v1.0	Endogenous	23433	RHOQ	FALSE	198	0.9850746268656716
XRN2	Hs_R_NGS_WTA_v1.0	Endogenous	22803	XRN2	FALSE	180	0.8955223880597015
HBP1	Hs_R_NGS_WTA_v1.0	Endogenous	26959	HBP1	FALSE	158	0.7860696517412935
HEY1	Hs_R_NGS_WTA_v1.0	Endogenous	23462	HEY1	FALSE	34	0.1691542288557214
HACL1	Hs_R_NGS_WTA_v1.0	Endogenous	26061	HACL1	FALSE	64	0.31840796019900497
HS2ST1	Hs_R_NGS_WTA_v1.0	Endogenous	9653	HS2ST1	FALSE	32	0.15920398009950248
RHBDD3	Hs_R_NGS_WTA_v1.0	Endogenous	25807	RHBDD3	FALSE	110	0.5472636815920398
DNAJB5	Hs_R_NGS_WTA_v1.0	Endogenous	25822	DNAJB5	FALSE	35	0.17412935323383086
IL36RN	Hs_R_NGS_WTA_v1.0	Endogenous	26525	IL36RN	FALSE	51	0.2537313432835821
ZNF346	Hs_R_NGS_WTA_v1.0	Endogenous	23567	ZNF346	FALSE	192	0.9552238805970149
KCNH3	Hs_R_NGS_WTA_v1.0	Endogenous	23416	KCNH3	FALSE	55	0.2736318407960199
ACAP2	Hs_R_NGS_WTA_v1.0	Endogenous	23527	ACAP2	FALSE	75	0.373134328358209
TRAM2	Hs_R_NGS_WTA_v1.0	Endogenous	9697	TRAM2	FALSE	119	0.5920398009950248
KEAP1	Hs_R_NGS_WTA_v1.0	Endogenous	9817	KEAP1	FALSE	33	0.16417910447761194
PXDN	Hs_R_NGS_WTA_v1.0	Endogenous	7837	PXDN	FALSE	88	0.43781094527363185
CABIN1	Hs_R_NGS_WTA_v1.0	Endogenous	23523	CABIN1	FALSE	99	0.4925373134328358
MAGI2	Hs_R_NGS_WTA_v1.0	Endogenous	9863	MAGI2	FALSE	44	0.21890547263681592
ADGRL2	Hs_R_NGS_WTA_v1.0	Endogenous	23266	ADGRL2	FALSE	185	0.9203980099502488
FBXL7	Hs_R_NGS_WTA_v1.0	Endogenous	23194	FBXL7	FALSE	21	0.1044776119402985
AP2A2	Hs_R_NGS_WTA_v1.0	Endogenous	161	AP2A2	FALSE	169	0.8407960199004975
FAIM2	Hs_R_NGS_WTA_v1.0	Endogenous	23017	FAIM2	FALSE	27	0.13432835820895522
KDM2A	Hs_R_NGS_WTA_v1.0	Endogenous	22992	KDM2A	FALSE	147	0.7313432835820896
KPNA6	Hs_R_NGS_WTA_v1.0	Endogenous	23633	KPNA6	FALSE	68	0.3383084577114428
LDOC1	Hs_R_NGS_WTA_v1.0	Endogenous	23641	LDOC1	FALSE	113	0.5621890547263682
LETM1	Hs_R_NGS_WTA_v1.0	Endogenous	3954	LETM1	FALSE	66	0.3283582089552239
SLC39A6	Hs_R_NGS_WTA_v1.0	Endogenous	25800	SLC39A6	FALSE	159	0.7910447761194029
PLA2G15	Hs_R_NGS_WTA_v1.0	Endogenous	23659	PLA2G15	FALSE	49	0.24378109452736318
LSM5	Hs_R_NGS_WTA_v1.0	Endogenous	23658	LSM5	FALSE	22	0.10945273631840796
MAPRE1	Hs_R_NGS_WTA_v1.0	Endogenous	22919	MAPRE1	FALSE	193	0.9601990049751243
MAPRE3	Hs_R_NGS_WTA_v1.0	Endogenous	22924	MAPRE3	FALSE	74	0.3681592039800995
PIGN	Hs_R_NGS_WTA_v1.0	Endogenous	23556	PIGN	FALSE	38	0.1890547263681592
DNAJB9	Hs_R_NGS_WTA_v1.0	Endogenous	4189	DNAJB9	FALSE	137	0.681592039800995
MMD	Hs_R_NGS_WTA_v1.0	Endogenous	23531	MMD	FALSE	36	0.1791044776119403
KAT6B	Hs_R_NGS_WTA_v1.0	Endogenous	23522	KAT6B	FALSE	73	0.36318407960199006
MYCBP	Hs_R_NGS_WTA_v1.0	Endogenous	26292, 100527950	GJA9-MYCBP, MYCBP	FALSE	50	0.24875621890547264
MYO10	Hs_R_NGS_WTA_v1.0	Endogenous	4651	MYO10	FALSE	47	0.23383084577114427
TSPAN15	Hs_R_NGS_WTA_v1.0	Endogenous	23555	TSPAN15	FALSE	111	0.5522388059701493
NFATC2	Hs_R_NGS_WTA_v1.0	Endogenous	4773	NFATC2	FALSE	36	0.1791044776119403
BAMBI	Hs_R_NGS_WTA_v1.0	Endogenous	25805	BAMBI	FALSE	133	0.6616915422885572
NNT	Hs_R_NGS_WTA_v1.0	Endogenous	23530	NNT	FALSE	70	0.3482587064676617
NUFIP1	Hs_R_NGS_WTA_v1.0	Endogenous	26747	NUFIP1	FALSE	29	0.14427860696517414
FBXO9	Hs_R_NGS_WTA_v1.0	Endogenous	26268	FBXO9	FALSE	104	0.5174129353233831
OR8B8	Hs_R_NGS_WTA_v1.0	Endogenous	26493	OR8B8	FALSE	23	0.11442786069651742
TTC33	Hs_R_NGS_WTA_v1.0	Endogenous	23548	TTC33	FALSE	139	0.6915422885572139
OSTF1	Hs_R_NGS_WTA_v1.0	Endogenous	26578	OSTF1	FALSE	100	0.4975124378109453
GMEB2	Hs_R_NGS_WTA_v1.0	Endogenous	26205	GMEB2	FALSE	27	0.13432835820895522
NUPR1	Hs_R_NGS_WTA_v1.0	Endogenous	26471	NUPR1	FALSE	172	0.8557213930348259
PADI4	Hs_R_NGS_WTA_v1.0	Endogenous	23569	PADI4	FALSE	36	0.1791044776119403
SMR3A	Hs_R_NGS_WTA_v1.0	Endogenous	26952	SMR3A	FALSE	104	0.5174129353233831
PFAS	Hs_R_NGS_WTA_v1.0	Endogenous	5198	PFAS	FALSE	34	0.1691542288557214
PFDN2	Hs_R_NGS_WTA_v1.0	Endogenous	5202	PFDN2	FALSE	121	0.6019900497512438
PIP5K1C	Hs_R_NGS_WTA_v1.0	Endogenous	23396	PIP5K1C	FALSE	75	0.373134328358209
PITPNB	Hs_R_NGS_WTA_v1.0	Endogenous	23760	PITPNB	FALSE	91	0.4527363184079602
PLXNB2	Hs_R_NGS_WTA_v1.0	Endogenous	23654	PLXNB2	FALSE	198	0.9850746268656716
ICMT	Hs_R_NGS_WTA_v1.0	Endogenous	23463	ICMT	FALSE	119	0.5920398009950248
PRDM4	Hs_R_NGS_WTA_v1.0	Endogenous	11108	PRDM4	FALSE	63	0.31343283582089554
RAB3GAP2	Hs_R_NGS_WTA_v1.0	Endogenous	25782	RAB3GAP2	FALSE	23	0.11442786069651742
PITPNC1	Hs_R_NGS_WTA_v1.0	Endogenous	26207	PITPNC1	FALSE	54	0.26865671641791045
RLF	Hs_R_NGS_WTA_v1.0	Endogenous	6018	RLF	FALSE	28	0.13930348258706468
RPS6KC1	Hs_R_NGS_WTA_v1.0	Endogenous	26750	RPS6KC1	FALSE	29	0.14427860696517414
SF3B3	Hs_R_NGS_WTA_v1.0	Endogenous	23450	SF3B3	FALSE	110	0.5472636815920398
SEC22A	Hs_R_NGS_WTA_v1.0	Endogenous	26984	SEC22A	FALSE	46	0.22885572139303484
SLC17A5	Hs_R_NGS_WTA_v1.0	Endogenous	26503	SLC17A5	FALSE	123	0.6119402985074627
SNAPIN	Hs_R_NGS_WTA_v1.0	Endogenous	23557	SNAPIN	FALSE	53	0.263681592039801
SPON2	Hs_R_NGS_WTA_v1.0	Endogenous	10417	SPON2	FALSE	92	0.4577114427860697
STAT5B	Hs_R_NGS_WTA_v1.0	Endogenous	6777	STAT5B	FALSE	127	0.6318407960199005
STEAP1	Hs_R_NGS_WTA_v1.0	Endogenous	26872, 256227	STEAP1, STEAP1B	FALSE	23	0.11442786069651742
SYNGR4	Hs_R_NGS_WTA_v1.0	Endogenous	23546	SYNGR4	FALSE	21	0.1044776119402985
TNFRSF13B	Hs_R_NGS_WTA_v1.0	Endogenous	23495	TNFRSF13B	FALSE	22	0.10945273631840796
PSD4	Hs_R_NGS_WTA_v1.0	Endogenous	23550	PSD4	FALSE	27	0.13432835820895522
TIMM13	Hs_R_NGS_WTA_v1.0	Endogenous	26517	TIMM13	FALSE	118	0.5870646766169154
TIMM9	Hs_R_NGS_WTA_v1.0	Endogenous	26520	TIMM9	FALSE	28	0.13930348258706468
PRPF6	Hs_R_NGS_WTA_v1.0	Endogenous	24148	PRPF6	FALSE	159	0.7910447761194029
TNPO3	Hs_R_NGS_WTA_v1.0	Endogenous	23534	TNPO3	FALSE	103	0.5124378109452736
DNAAF11	Hs_R_NGS_WTA_v1.0	Endogenous	23639	DNAAF11	FALSE	25	0.12437810945273632
TXN2	Hs_R_NGS_WTA_v1.0	Endogenous	25828	TXN2	FALSE	179	0.8905472636815921
USP21	Hs_R_NGS_WTA_v1.0	Endogenous	27005	USP21	FALSE	36	0.1791044776119403
WBP2	Hs_R_NGS_WTA_v1.0	Endogenous	23558	WBP2	FALSE	186	0.9253731343283582
YWHAG	Hs_R_NGS_WTA_v1.0	Endogenous	7532	YWHAG	FALSE	180	0.8955223880597015
ZNF281	Hs_R_NGS_WTA_v1.0	Endogenous	23528	ZNF281	FALSE	26	0.12935323383084577
PDCD6	Hs_R_NGS_WTA_v1.0	Endogenous	10016	PDCD6	FALSE	145	0.7213930348258707
STK39	Hs_R_NGS_WTA_v1.0	Endogenous	27347	STK39	FALSE	23	0.11442786069651742
ATXN10	Hs_R_NGS_WTA_v1.0	Endogenous	25814	ATXN10	FALSE	171	0.8507462686567164
PRELID1	Hs_R_NGS_WTA_v1.0	Endogenous	27166	PRELID1	FALSE	152	0.7562189054726368
DNAJC15	Hs_R_NGS_WTA_v1.0	Endogenous	29103	DNAJC15	FALSE	117	0.582089552238806
N6AMT1	Hs_R_NGS_WTA_v1.0	Endogenous	29104	N6AMT1	FALSE	50	0.24875621890547264
FHOD1	Hs_R_NGS_WTA_v1.0	Endogenous	29109	FHOD1	FALSE	53	0.263681592039801
VPS4A	Hs_R_NGS_WTA_v1.0	Endogenous	27183	VPS4A	FALSE	186	0.9253731343283582
NXT1	Hs_R_NGS_WTA_v1.0	Endogenous	29107	NXT1	FALSE	53	0.263681592039801
ZNF214	Hs_R_NGS_WTA_v1.0	Endogenous	7761	ZNF214	FALSE	32	0.15920398009950248
TBK1	Hs_R_NGS_WTA_v1.0	Endogenous	29110	TBK1	FALSE	96	0.47761194029850745
SGK3	Hs_R_NGS_WTA_v1.0	Endogenous	100533105, 23678	SGK3, C8orf44-SGK3	FALSE	72	0.3582089552238806
PYCARD	Hs_R_NGS_WTA_v1.0	Endogenous	29108	PYCARD	FALSE	24	0.11940298507462686
SAP30BP	Hs_R_NGS_WTA_v1.0	Endogenous	29115	SAP30BP	FALSE	71	0.35323383084577115
PPARGC1A	Hs_R_NGS_WTA_v1.0	Endogenous	10891	PPARGC1A	FALSE	67	0.3333333333333333
DDX25	Hs_R_NGS_WTA_v1.0	Endogenous	29118	DDX25	FALSE	59	0.2935323383084577
PRSS50	Hs_R_NGS_WTA_v1.0	Endogenous	29122	PRSS50	FALSE	27	0.13432835820895522
PCSK1N	Hs_R_NGS_WTA_v1.0	Endogenous	27344	PCSK1N	FALSE	105	0.5223880597014925
SLCO3A1	Hs_R_NGS_WTA_v1.0	Endogenous	28232	SLCO3A1	FALSE	95	0.472636815920398
SHPK	Hs_R_NGS_WTA_v1.0	Endogenous	23729	SHPK	FALSE	34	0.1691542288557214
RACGAP1	Hs_R_NGS_WTA_v1.0	Endogenous	29127	RACGAP1	FALSE	36	0.1791044776119403
FLRT3	Hs_R_NGS_WTA_v1.0	Endogenous	23767	FLRT3	FALSE	148	0.736318407960199
MAT2B	Hs_R_NGS_WTA_v1.0	Endogenous	27430	MAT2B	FALSE	182	0.9054726368159204
GNL2	Hs_R_NGS_WTA_v1.0	Endogenous	29889	GNL2	FALSE	34	0.1691542288557214
KIR3DL1	Hs_R_NGS_WTA_v1.0	Endogenous	3809, 3810, 112268355, 3812, 115653, 553128, 57292, 112268354, 107987438, 3805, 3811, 3802, 3803, 3804, 100132285, 3806, 3813	LOC112268354, LOC112268355, KIR2DS4, KIR2DS5, KIR2DS2, KIR2DS1, KIR2DL3, KIR2DL2, KIR2DL1, LOC107987438, KIR3DS1, KIR3DL1, KIR3DL2, KIR3DL3, KIR2DL5A, KIR2DL5B, KIR2DL4	FALSE	195	0.9701492537313433
CPSF1	Hs_R_NGS_WTA_v1.0	Endogenous	29894	CPSF1	FALSE	119	0.5920398009950248
TRA2A	Hs_R_NGS_WTA_v1.0	Endogenous	29896	TRA2A	FALSE	192	0.9552238805970149
CCDC106	Hs_R_NGS_WTA_v1.0	Endogenous	29903	CCDC106	FALSE	27	0.13432835820895522
EEF2K	Hs_R_NGS_WTA_v1.0	Endogenous	29904	EEF2K	FALSE	56	0.27860696517412936
ZDHHC1	Hs_R_NGS_WTA_v1.0	Endogenous	29800	ZDHHC1	FALSE	39	0.19402985074626866
SNX15	Hs_R_NGS_WTA_v1.0	Endogenous	100528018, 29907	SNX15, ARL2-SNX15	FALSE	22	0.10945273631840796
YPEL1	Hs_R_NGS_WTA_v1.0	Endogenous	29799	YPEL1	FALSE	23	0.11442786069651742
BLNK	Hs_R_NGS_WTA_v1.0	Endogenous	29760	BLNK	FALSE	44	0.21890547263681592
PRRC2B	Hs_R_NGS_WTA_v1.0	Endogenous	84726	PRRC2B	FALSE	184	0.9154228855721394
HCFC2	Hs_R_NGS_WTA_v1.0	Endogenous	29915	HCFC2	FALSE	27	0.13432835820895522
ATG4B	Hs_R_NGS_WTA_v1.0	Endogenous	23192	ATG4B	FALSE	157	0.7810945273631841
PARVB	Hs_R_NGS_WTA_v1.0	Endogenous	29780	PARVB	FALSE	32	0.15920398009950248
PYCR2	Hs_R_NGS_WTA_v1.0	Endogenous	29920	PYCR2	FALSE	152	0.7562189054726368
PAXBP1	Hs_R_NGS_WTA_v1.0	Endogenous	94104	PAXBP1	FALSE	47	0.23383084577114427
NME7	Hs_R_NGS_WTA_v1.0	Endogenous	29922	NME7	FALSE	24	0.11940298507462686
HILPDA	Hs_R_NGS_WTA_v1.0	Endogenous	29923	HILPDA	FALSE	88	0.43781094527363185
EPN1	Hs_R_NGS_WTA_v1.0	Endogenous	29924	EPN1	FALSE	180	0.8955223880597015
GMPPA	Hs_R_NGS_WTA_v1.0	Endogenous	29926	GMPPA	FALSE	99	0.4925373134328358
SEC61A1	Hs_R_NGS_WTA_v1.0	Endogenous	29927	SEC61A1	FALSE	182	0.9054726368159204
TIMM22	Hs_R_NGS_WTA_v1.0	Endogenous	29928	TIMM22	FALSE	26	0.12935323383084577
ALG5	Hs_R_NGS_WTA_v1.0	Endogenous	29880	ALG5	FALSE	117	0.582089552238806
CNOT7	Hs_R_NGS_WTA_v1.0	Endogenous	29883	CNOT7	FALSE	127	0.6318407960199005
PKN3	Hs_R_NGS_WTA_v1.0	Endogenous	29941	PKN3	FALSE	27	0.13432835820895522
PCOLCE2	Hs_R_NGS_WTA_v1.0	Endogenous	26577	PCOLCE2	FALSE	123	0.6119402985074627
OSGIN1	Hs_R_NGS_WTA_v1.0	Endogenous	29948	OSGIN1	FALSE	54	0.26865671641791045
ZDHHC8	Hs_R_NGS_WTA_v1.0	Endogenous	29801	ZDHHC8	FALSE	108	0.5373134328358209
SERTAD1	Hs_R_NGS_WTA_v1.0	Endogenous	29950	SERTAD1	FALSE	61	0.3034825870646766
TRHDE	Hs_R_NGS_WTA_v1.0	Endogenous	29953	TRHDE	FALSE	24	0.11940298507462686
CYTH4	Hs_R_NGS_WTA_v1.0	Endogenous	27128	CYTH4	FALSE	26	0.12935323383084577
PREB	Hs_R_NGS_WTA_v1.0	Endogenous	10113	PREB	FALSE	83	0.4129353233830846
CEMIP2	Hs_R_NGS_WTA_v1.0	Endogenous	23670	CEMIP2	FALSE	138	0.6865671641791045
DMGDH	Hs_R_NGS_WTA_v1.0	Endogenous	29958	DMGDH	FALSE	32	0.15920398009950248
NRBP1	Hs_R_NGS_WTA_v1.0	Endogenous	29959	NRBP1	FALSE	131	0.6517412935323383
MRM2	Hs_R_NGS_WTA_v1.0	Endogenous	29960	MRM2	FALSE	30	0.14925373134328357
CDIP1	Hs_R_NGS_WTA_v1.0	Endogenous	29965	CDIP1	FALSE	35	0.17412935323383086
RAB3IL1	Hs_R_NGS_WTA_v1.0	Endogenous	5866	RAB3IL1	FALSE	58	0.2885572139303483
FADS1	Hs_R_NGS_WTA_v1.0	Endogenous	3992	FADS1	FALSE	61	0.3034825870646766
MSLN	Hs_R_NGS_WTA_v1.0	Endogenous	10232	MSLN	FALSE	58	0.2885572139303483
AK2	Hs_R_NGS_WTA_v1.0	Endogenous	204	AK2	FALSE	184	0.9154228855721394
ARHGAP6	Hs_R_NGS_WTA_v1.0	Endogenous	395	ARHGAP6	FALSE	31	0.15422885572139303
NCKAP1	Hs_R_NGS_WTA_v1.0	Endogenous	10787	NCKAP1	FALSE	179	0.8905472636815921
LRP12	Hs_R_NGS_WTA_v1.0	Endogenous	29967	LRP12	FALSE	32	0.15920398009950248
STOML2	Hs_R_NGS_WTA_v1.0	Endogenous	30968	STOML2	FALSE	63	0.31343283582089554
ST6GALNAC6	Hs_R_NGS_WTA_v1.0	Endogenous	30815	ST6GALNAC6	FALSE	185	0.9203980099502488
UBQLN2	Hs_R_NGS_WTA_v1.0	Endogenous	29978	UBQLN2	FALSE	75	0.373134328358209
MKRN1	Hs_R_NGS_WTA_v1.0	Endogenous	23608	MKRN1	FALSE	114	0.5671641791044776
BAZ1A	Hs_R_NGS_WTA_v1.0	Endogenous	11177	BAZ1A	FALSE	24	0.11940298507462686
BAZ2A	Hs_R_NGS_WTA_v1.0	Endogenous	11176	BAZ2A	FALSE	116	0.5771144278606966
BAZ2B	Hs_R_NGS_WTA_v1.0	Endogenous	29994	BAZ2B	FALSE	97	0.48258706467661694
SPANXA1	Hs_R_NGS_WTA_v1.0	Endogenous	728712, 64648, 30014, 64663	SPANXD, SPANXA1, SPANXA2, SPANXC	FALSE	183	0.9104477611940298
OR12D2	Hs_R_NGS_WTA_v1.0	Endogenous	26529, 26530	OR12D1, OR12D2	FALSE	30	0.14925373134328357
OR10H3	Hs_R_NGS_WTA_v1.0	Endogenous	26532	OR10H3	FALSE	23	0.11442786069651742
OR10H2	Hs_R_NGS_WTA_v1.0	Endogenous	26538	OR10H2	FALSE	43	0.21393034825870647
CLIC4	Hs_R_NGS_WTA_v1.0	Endogenous	25932	CLIC4	FALSE	186	0.9253731343283582
DDAH2	Hs_R_NGS_WTA_v1.0	Endogenous	23564	DDAH2	FALSE	73	0.36318407960199006
EWSR1	Hs_R_NGS_WTA_v1.0	Endogenous	2130	EWSR1	FALSE	197	0.9800995024875622
VCL	Hs_R_NGS_WTA_v1.0	Endogenous	7414	VCL	FALSE	110	0.5472636815920398
DHX38	Hs_R_NGS_WTA_v1.0	Endogenous	9785	DHX38	FALSE	65	0.32338308457711445
CCDC22	Hs_R_NGS_WTA_v1.0	Endogenous	28952	CCDC22	FALSE	23	0.11442786069651742
SOCS5	Hs_R_NGS_WTA_v1.0	Endogenous	9655	SOCS5	FALSE	143	0.7114427860696517
SNRNP200	Hs_R_NGS_WTA_v1.0	Endogenous	23020	SNRNP200	FALSE	74	0.3681592039800995
DEXI	Hs_R_NGS_WTA_v1.0	Endogenous	28955	DEXI	FALSE	122	0.6069651741293532
SACM1L	Hs_R_NGS_WTA_v1.0	Endogenous	22908	SACM1L	FALSE	123	0.6119402985074627
MRPS28	Hs_R_NGS_WTA_v1.0	Endogenous	28957	MRPS28	FALSE	66	0.3283582089552239
WDR37	Hs_R_NGS_WTA_v1.0	Endogenous	22884	WDR37	FALSE	25	0.12437810945273632
DCPS	Hs_R_NGS_WTA_v1.0	Endogenous	28960	DCPS	FALSE	34	0.1691542288557214
OSTM1	Hs_R_NGS_WTA_v1.0	Endogenous	28962	OSTM1	FALSE	164	0.8159203980099502
GIT1	Hs_R_NGS_WTA_v1.0	Endogenous	28964	GIT1	FALSE	55	0.2736318407960199
SNX24	Hs_R_NGS_WTA_v1.0	Endogenous	28966	SNX24	FALSE	21	0.1044776119402985
C11orf54	Hs_R_NGS_WTA_v1.0	Endogenous	28970	C11orf54	FALSE	86	0.42786069651741293
SPCS1	Hs_R_NGS_WTA_v1.0	Endogenous	28972	SPCS1	FALSE	194	0.9651741293532339
UNC50	Hs_R_NGS_WTA_v1.0	Endogenous	25972	UNC50	FALSE	109	0.5422885572139303
MRPS18B	Hs_R_NGS_WTA_v1.0	Endogenous	28973	MRPS18B	FALSE	168	0.835820895522388
C19orf53	Hs_R_NGS_WTA_v1.0	Endogenous	28974	C19orf53	FALSE	136	0.6766169154228856
MRTFB	Hs_R_NGS_WTA_v1.0	Endogenous	57496	MRTFB	FALSE	83	0.4129353233830846
ACAD9	Hs_R_NGS_WTA_v1.0	Endogenous	28976	ACAD9	FALSE	49	0.24378109452736318
MRPL42	Hs_R_NGS_WTA_v1.0	Endogenous	28977	MRPL42	FALSE	64	0.31840796019900497
TMEM14A	Hs_R_NGS_WTA_v1.0	Endogenous	28978	TMEM14A	FALSE	35	0.17412935323383086
HIGD1A	Hs_R_NGS_WTA_v1.0	Endogenous	25994	HIGD1A	FALSE	200	0.9950248756218906
MAGEH1	Hs_R_NGS_WTA_v1.0	Endogenous	28986	MAGEH1	FALSE	52	0.25870646766169153
NOB1	Hs_R_NGS_WTA_v1.0	Endogenous	28987	NOB1	FALSE	123	0.6119402985074627
MACROD1	Hs_R_NGS_WTA_v1.0	Endogenous	28992	MACROD1	FALSE	53	0.263681592039801
NCOA6	Hs_R_NGS_WTA_v1.0	Endogenous	23054	NCOA6	FALSE	122	0.6069651741293532
FAM32A	Hs_R_NGS_WTA_v1.0	Endogenous	26017	FAM32A	FALSE	120	0.5970149253731343
MRPL13	Hs_R_NGS_WTA_v1.0	Endogenous	28998	MRPL13	FALSE	57	0.2835820895522388
KLF15	Hs_R_NGS_WTA_v1.0	Endogenous	28999	KLF15	FALSE	38	0.1890547263681592
NUP58	Hs_R_NGS_WTA_v1.0	Endogenous	9818	NUP58	FALSE	137	0.681592039800995
PRDX3	Hs_R_NGS_WTA_v1.0	Endogenous	10935	PRDX3	FALSE	164	0.8159203980099502
CNTNAP2	Hs_R_NGS_WTA_v1.0	Endogenous	26047	CNTNAP2	FALSE	33	0.16417910447761194
NUDT5	Hs_R_NGS_WTA_v1.0	Endogenous	11164	NUDT5	FALSE	136	0.6766169154228856
CD274	Hs_R_NGS_WTA_v1.0	Endogenous	29126	CD274	FALSE	71	0.35323383084577115
ZC3H7A	Hs_R_NGS_WTA_v1.0	Endogenous	29066	ZC3H7A	FALSE	182	0.9054726368159204
ZBTB44	Hs_R_NGS_WTA_v1.0	Endogenous	29068	ZBTB44	FALSE	109	0.5422885572139303
SETD2	Hs_R_NGS_WTA_v1.0	Endogenous	29072	SETD2	FALSE	63	0.31343283582089554
MKRN2	Hs_R_NGS_WTA_v1.0	Endogenous	23609	MKRN2	FALSE	91	0.4527363184079602
FXYD5	Hs_R_NGS_WTA_v1.0	Endogenous	53827	FXYD5	FALSE	109	0.5422885572139303
CCDC59	Hs_R_NGS_WTA_v1.0	Endogenous	29080	CCDC59	FALSE	151	0.7512437810945274
METTL5	Hs_R_NGS_WTA_v1.0	Endogenous	29081	METTL5	FALSE	160	0.7960199004975125
CHMP4A	Hs_R_NGS_WTA_v1.0	Endogenous	29082	CHMP4A	FALSE	167	0.8308457711442786
BABAM1	Hs_R_NGS_WTA_v1.0	Endogenous	29086	BABAM1	FALSE	51	0.2537313432835821
THYN1	Hs_R_NGS_WTA_v1.0	Endogenous	29087	THYN1	FALSE	102	0.5074626865671642
MRPL15	Hs_R_NGS_WTA_v1.0	Endogenous	29088	MRPL15	FALSE	60	0.29850746268656714
TIMM21	Hs_R_NGS_WTA_v1.0	Endogenous	29090	TIMM21	FALSE	67	0.3333333333333333
LGALSL	Hs_R_NGS_WTA_v1.0	Endogenous	29094	LGALSL	FALSE	39	0.19402985074626866
ORMDL2	Hs_R_NGS_WTA_v1.0	Endogenous	29095	ORMDL2	FALSE	95	0.472636815920398
DYNLRB1	Hs_R_NGS_WTA_v1.0	Endogenous	83658	DYNLRB1	FALSE	181	0.900497512437811
CNIH4	Hs_R_NGS_WTA_v1.0	Endogenous	29097	CNIH4	FALSE	107	0.5323383084577115
TMEM208	Hs_R_NGS_WTA_v1.0	Endogenous	29100	TMEM208	FALSE	69	0.34328358208955223
SSU72	Hs_R_NGS_WTA_v1.0	Endogenous	29101	SSU72	FALSE	181	0.900497512437811
SCN8A	Hs_R_NGS_WTA_v1.0	Endogenous	6334	SCN8A	FALSE	35	0.17412935323383086
AP2A1	Hs_R_NGS_WTA_v1.0	Endogenous	160	AP2A1	FALSE	172	0.8557213930348259
TMEM258	Hs_R_NGS_WTA_v1.0	Endogenous	746	TMEM258	FALSE	192	0.9552238805970149
